Diameter of Largest Included Sphere (A),Diameter of Largest Free Sphere (A),Diameter of Largest Included Sphere Along Free Sphere Path (A),Unit Cell Volume (A^3),Density (g/cm^3),AV per unit cell (A^3),AV Void Fraction,AV per mass (cm^3/g),NAV per unit cell (A^3),NAV Void Fraction,NAV per mass (cm^3/g),ASA per unit cell (A^2),ASA (m^2/cm^3),ASA per mass (m^2/g),NASA per unit cell (A^2),NASA (m^2/cm^3),NASA per mass (m^2/g),y
40.07558,25.82977,40.07558,82873.9,0.308905,65200.2,0.78674,2.54686,0,0,0,7542.43,910.109,2946.24,0,0,0,0
33.77282,24.48776,33.77282,59062.6,0.415872,43098,0.7297,1.75463,1.18125,2.00E-05,4.81E-05,6372.68,1078.97,2594.47,2.06309,0.349305,0.839933,0
33.7803,24.22591,33.7803,59025.9,0.424241,42412.5,0.71854,1.69371,0,0,0,6546.81,1109.14,2614.42,0,0,0,0
26.90879,20.78521,26.90879,35677.7,0.706687,22697.4,0.63618,0.900229,0,0,0,4442.4,1245.15,1761.95,0.0528416,0.0148108,0.0209581,0
33.19359,24.15107,33.19359,50623.7,0.468408,36320.5,0.71746,1.5317,0,0,0,5666.52,1119.34,2389.67,0,0,0,0
35.4037,24.79931,35.4037,59412,0.40853,43878.1,0.73854,1.8078,0,0,0,6272.66,1055.79,2584.36,0,0,0,0
34.65272,24.53096,34.49007,55448.8,0.447779,40158.2,0.72424,1.6174,0,0,0,6067.5,1094.25,2443.73,4.66131,0.840652,1.87738,0
34.09326,24.42339,34.02327,55433.6,0.447195,39964.3,0.72094,1.61214,0,0,0,6001.55,1082.66,2421,0,0,0,0
35.03537,24.61425,35.03537,57187.5,0.445362,41589,0.72724,1.63292,3.43125,6.00E-05,0.000134722,6048.67,1057.69,2374.9,27.5581,4.8189,10.8202,0
37.56635,25.17404,37.32289,64601.5,0.374469,49086.8,0.75984,2.02912,0,0,0,6661.43,1031.16,2753.65,16.8874,2.6141,6.98082,0
37.06246,25.30719,37.06246,64825.3,0.373175,49205,0.75904,2.034,0,0,0,6602.77,1018.55,2729.41,0,0,0,0
37.66059,25.39767,37.51238,68855.6,0.366987,52368.8,0.76056,2.07245,0,0,0,6720.26,975.994,2659.48,12.2428,1.77804,4.84498,0
39.06149,25.52074,39.05769,72343.1,0.34874,55665.1,0.76946,2.2064,0,0,0,7061.09,976.055,2798.81,0,0,0,0
39.06149,25.52074,39.05769,72343.1,0.34874,55665.1,0.76946,2.2064,0,0,0,7061.09,976.055,2798.81,0,0,0,0
38.30009,25.66679,38.25879,72088,0.349974,55592.8,0.77118,2.20354,0,0,0,6894.89,956.455,2732.93,0,0,0,0
32.14637,23.3946,32.14637,54661.9,0.56783,38011.9,0.6954,1.22466,0,0,0,6281.82,1149.21,2023.87,0,0,0,0
31.20959,22.83182,31.09899,54656.1,0.551996,37288.6,0.68224,1.23595,0,0,0,6113.76,1118.59,2026.44,5.27504,0.965132,1.74844,0
32.20445,23.85549,32.20445,54594.3,0.473827,38241.1,0.70046,1.4783,6.55132,0.00012,0.000253257,6100.84,1117.49,2358.43,32.9612,6.03747,12.7419,0
30.97423,23.52682,30.97423,54663.6,0.489241,38088.5,0.69678,1.4242,0,0,0,6205.79,1135.27,2320.47,0,0,0,0
32.97479,24.47581,32.97479,54838.6,0.477476,39216.2,0.71512,1.49771,0,0,0,5993.08,1092.86,2288.82,0,0,0,0
32.52879,23.88334,32.52879,54602.2,0.475201,38542.6,0.70588,1.48543,0,0,0,6050.09,1108.03,2331.71,1.98641,0.363797,0.765564,0
31.55126,22.23968,31.55126,57292.1,0.494601,39798.6,0.69466,1.40449,0,0,0,6641.22,1159.19,2343.68,0.0464855,0.00811377,0.0164047,0
32.75804,24.32474,32.75804,54670.3,0.476044,38823.5,0.71014,1.49175,0,0,0,6057.86,1108.07,2327.67,0,0,0,0
32.05324,23.70328,32.05324,54617.1,0.499955,38118.4,0.69792,1.39597,0,0,0,6177.67,1131.09,2262.38,0.248023,0.0454113,0.0908307,0
43.15638,28.26581,43.15638,89748.8,0.286439,72351.9,0.80616,2.81442,0,0,0,7504.22,836.136,2919.07,0.0329497,0.00367132,0.0128171,0
42.01978,28.52098,42.01959,89697.3,0.286604,71822.4,0.80072,2.79382,0,0,0,8019.59,894.073,3119.54,0,0,0,0
31.29602,23.25712,31.26533,54626.9,0.683312,36928.9,0.67602,0.989329,0,0,0,6110.14,1118.52,1636.91,0.893288,0.163525,0.239313,0
30.46162,22.79827,30.46162,54585.4,0.526461,36993.7,0.67772,1.28731,0,0,0,6368.57,1166.72,2216.15,0,0,0,0
32.83432,24.38559,31.66679,54654.1,0.505324,38645.9,0.7071,1.3993,0,0,0,5955.4,1089.65,2156.34,1.6936,0.309877,0.613224,0
34.50183,24.39066,34.50154,54788,0.451745,39630.4,0.72334,1.60121,0,0,0,5880.5,1073.32,2375.94,0,0,0,0
32.51549,23.94034,32.3609,48026.1,0.504547,33424.2,0.69596,1.37938,0,0,0,5387.7,1121.83,2223.44,0,0,0,0
39.20739,26.17406,39.16318,80561.8,0.326043,63137.9,0.78372,2.40373,1.61124,2.00E-05,6.13E-05,7169.11,889.89,2729.36,27.6193,3.42833,10.515,0
33.26942,24.65462,33.26942,57415.4,0.43941,41408,0.7212,1.64129,0,0,0,6182.92,1076.87,2450.73,0,0,0,0
33.02142,24.53262,32.96778,57406.4,0.447818,41155.8,0.71692,1.60092,0,0,0,6303.51,1098.05,2452.01,8.26616,1.43994,3.21545,0
25.81933,19.8059,25.81933,35519.3,0.697609,22329.6,0.62866,0.901164,0,0,0,4426.45,1246.21,1786.4,1.05483,0.296974,0.425703,0
32.49875,24.16642,32.4595,50496.7,0.467436,36116.2,0.71522,1.53009,0,0,0,5664.05,1121.67,2399.62,1.4813,0.293347,0.627566,0
35.61201,24.75808,35.46135,59440.2,0.406509,43856.2,0.73782,1.81501,0,0,0,6308.14,1061.26,2610.66,0,0,0,0
34.58301,24.4091,34.57086,55189.9,0.447913,39762.1,0.72046,1.60848,0,0,0,6085.81,1102.7,2461.87,0,0,0,0
35.1925,24.44111,35.1925,55373.4,0.445719,39907.6,0.7207,1.61694,0,0,0,6060.06,1094.4,2455.35,0.0329497,0.00595044,0.0133502,0
35.39908,24.50915,35.39908,57160.7,0.443671,41515.8,0.7263,1.63702,6.85929,0.00012,0.000270471,5972.53,1044.87,2355.05,31.2536,5.46766,12.3237,0
36.8699,25.2002,36.86538,64576.7,0.37293,48796.8,0.75564,2.02622,0,0,0,6643.16,1028.72,2758.49,0,0,0,0
37.51347,25.1508,37.46421,64551,0.373079,48850.9,0.75678,2.02847,9.03713,0.00014,0.000375255,6503.29,1007.47,2700.41,25.9117,4.01415,10.7595,0
37.60501,25.45621,37.60501,68880.3,0.365278,52383.5,0.7605,2.08197,0,0,0,6752.33,980.299,2683.7,0.484981,0.0704093,0.192755,0
38.12878,25.85529,38.04437,72610,0.345962,55962,0.77072,2.22776,0,0,0,7078.86,974.916,2817.98,0,0,0,0
38.12878,25.85529,38.04437,72610,0.345962,55962,0.77072,2.22776,0,0,0,7078.86,974.916,2817.98,0,0,0,0
38.14706,25.67881,38.14706,71988.7,0.348948,55493.2,0.77086,2.2091,0,0,0,6873.48,954.801,2736.22,0,0,0,0
32.28481,24.1543,32.26086,54680.3,0.565653,37989.7,0.69476,1.22824,0,0,0,6072.06,1110.46,1963.15,0.0329497,0.00602587,0.0106529,0
31.86389,23.49491,31.86389,54621.7,0.550356,37304.4,0.68296,1.24094,0,0,0,6042.31,1106.21,2009.99,0.0447922,0.00820044,0.0149002,0
32.41346,24.00325,32.41346,54651.2,0.471347,38096.3,0.69708,1.47891,0,0,0,6178.74,1130.58,2398.61,0.833267,0.15247,0.323477,0
31.28743,23.95181,31.28743,54784.4,0.486181,38087.2,0.69522,1.42996,0,0,0,6267.35,1144,2353.04,0,0,0,0
33.07691,24.39596,33.04233,54796.8,0.475859,39075.6,0.7131,1.49855,3.28781,6.00E-05,0.000126088,6004.56,1095.79,2302.75,12.8297,2.34131,4.92018,0
32.54636,23.43081,32.54636,54677.7,0.472558,38626.5,0.70644,1.49493,0,0,0,6052.77,1106.99,2342.55,1.35191,0.247251,0.523217,0
31.01219,22.99024,31.01219,57262.8,0.492958,39574.3,0.6911,1.40194,2.29051,4.00E-05,8.11E-05,6612.85,1154.82,2342.64,11.9159,2.08091,4.22127,0
32.48627,24.50688,32.48627,54708,0.473731,38875.5,0.7106,1.50001,0,0,0,6043.11,1104.61,2331.73,0.216132,0.0395064,0.0833942,0
32.04279,23.26035,31.48246,54554.5,0.498538,38002.7,0.6966,1.39729,0,0,0,6100.01,1118.15,2242.86,0,0,0,0
42.563,28.23693,42.0836,89657.8,0.285519,72242.7,0.80576,2.82209,0,0,0,7510.55,837.691,2933.93,0,0,0,0
41.40848,28.51509,41.23833,89726,0.285302,71786.2,0.80006,2.80426,0,0,0,7924.79,883.221,3095.74,0,0,0,0
31.23153,23.13659,31.21769,54639.3,0.681168,36843.3,0.6743,0.989917,2.18557,4.00E-05,5.87E-05,6073.11,1111.49,1631.74,23.7703,4.3504,6.38667,0
31.42397,22.50812,31.42397,54746.9,0.522925,36929,0.67454,1.28994,0,0,0,6253.4,1142.24,2184.32,7.886,1.44045,2.7546,0
32.80811,24.33852,32.78821,54623.4,0.50362,38515,0.7051,1.40006,0,0,0,5986.05,1095.88,2176,3.9218,0.71797,1.42562,0
35.26702,24.47406,35.26702,54849.2,0.449262,39484.9,0.71988,1.60236,0,0,0,5891.4,1074.11,2390.83,0,0,0,0
32.0134,23.73876,31.90932,47884.3,0.503772,33019.1,0.68956,1.36879,0,0,0,5555.55,1160.2,2303.03,0,0,0,0
40.95853,25.95084,39.46359,80477.6,0.325035,62862.6,0.78112,2.40319,1.60955,2.00E-05,6.15E-05,7361.68,914.749,2814.31,9.6869,1.20368,3.70323,0
33.72874,24.79453,33.2566,57283.7,0.438524,41164.1,0.7186,1.63868,0,0,0,6227.43,1087.12,2479.04,0,0,0,0
32.89409,24.40831,32.86168,57357.1,0.446309,40912.8,0.7133,1.59822,0,0,0,6275.81,1094.16,2451.58,0,0,0,0
27.02286,20.70372,26.94075,35513.5,0.637158,22625.7,0.6371,0.999909,0,0,0,4441.68,1250.7,1962.93,0,0,0,0
32.67375,24.22973,32.67375,50498.3,0.456773,36128.5,0.71544,1.56629,0,0,0,5630.5,1114.99,2441.01,0,0,0,0
34.58312,24.7874,34.55945,59416.8,0.397619,44059.9,0.74154,1.86495,0,0,0,6289.81,1058.59,2662.33,0.474918,0.07993,0.201021,0
34.32499,24.40705,34.2565,55362.1,0.436807,40280.3,0.72758,1.66568,0,0,0,5928.82,1070.92,2451.69,7.76639,1.40284,3.21157,0
34.7821,24.51902,34.7821,55479.7,0.435174,40132.9,0.72338,1.66228,2.21919,4.00E-05,9.19E-05,5980.9,1078.03,2477.25,30.3148,5.46412,12.5562,0
35.10685,24.58673,35.10685,57244.8,0.433626,41666.2,0.72786,1.67854,0,0,0,6191.63,1081.6,2494.33,0.511341,0.0893252,0.205996,0
37.21361,25.23018,37.15242,64720.6,0.363793,49172.1,0.75976,2.08844,0,0,0,6595.67,1019.1,2801.32,0,0,0,0
37.78486,25.11524,37.67269,64851.2,0.363061,49351.7,0.761,2.09607,0,0,0,6586.61,1015.65,2797.47,0.417302,0.0643477,0.177237,0
37.78247,25.56008,37.78247,68957.3,0.357073,52702.7,0.76428,2.1404,0,0,0,6681.87,968.986,2713.69,0,0,0,0
38.56042,25.59792,38.522,72537.1,0.338897,55952.2,0.77136,2.27609,1.45074,2.00E-05,5.90E-05,7002.23,965.331,2848.45,9.20584,1.26912,3.74486,0
38.56042,25.59792,38.522,72537.1,0.338897,55952.2,0.77136,2.27609,1.45074,2.00E-05,5.90E-05,7002.23,965.331,2848.45,9.20584,1.26912,3.74486,0
38.91665,25.77441,38.91665,72132.4,0.340798,55681.9,0.77194,2.26509,0,0,0,6850.32,949.687,2786.65,0,0,0,0
31.10535,23.498,31.10535,54634,0.556291,37831.9,0.69246,1.24478,0,0,0,6212.77,1137.16,2044.18,0,0,0,0
31.04612,22.86046,31.04612,54585.7,0.540869,37048.4,0.67872,1.25487,0,0,0,6262.62,1147.3,2121.22,0.220168,0.0403343,0.0745733,0
32.06046,24.16584,32.06046,54610.1,0.461855,38256.5,0.70054,1.51679,0,0,0,6105.76,1118.06,2420.81,0.971656,0.177926,0.385242,0
31.72537,23.44316,31.72537,54818.6,0.476068,38297.4,0.69862,1.46748,0,0,0,6147.37,1121.4,2355.55,0,0,0,0
33.80629,24.5387,33.7475,54713.1,0.466759,39106.7,0.71476,1.53132,0,0,0,6082.53,1111.71,2381.77,0.773958,0.141458,0.303063,0
32.71519,23.89532,32.71519,54610.4,0.463295,38568.1,0.70624,1.52439,0,0,0,6092.07,1115.55,2407.86,6.32534,1.15827,2.50006,0
31.17354,22.49648,31.17354,57193,0.484158,40041.9,0.70012,1.44606,2.28772,4.00E-05,8.26E-05,6348.57,1110.03,2292.69,11.6172,2.03123,4.19538,0
33.06537,24.26351,33.06537,54514.4,0.46555,38757.5,0.71096,1.52714,0,0,0,6153.44,1128.77,2424.6,0,0,0,0
32.35205,23.78206,32.35205,54756,0.486883,38264.6,0.69882,1.43529,0,0,0,6073.53,1109.2,2278.16,1.76405,0.322165,0.661689,0
41.82152,28.15079,41.82152,89468.5,0.280113,72159.9,0.80654,2.87934,0,0,0,7533.38,842.014,3005.98,0,0,0,0
31.46478,23.43538,31.46478,54559.1,0.672315,37112.2,0.68022,1.01176,0,0,0,6027.95,1104.85,1643.35,1.24444,0.228091,0.339262,0
31.37734,23.01033,31.36665,54705.9,0.513488,37098.2,0.67814,1.32065,0,0,0,6303.86,1152.32,2244.1,0.242908,0.0444025,0.0864724,0
33.14924,24.40328,33.14924,54563.3,0.494321,38586.1,0.70718,1.43061,0,0,0,6003.73,1100.32,2225.93,0,0,0,0
34.07455,24.44783,34.06815,54755.2,0.440212,39715.1,0.72532,1.64766,0,0,0,5886.49,1075.05,2442.13,0,0,0,0
31.83717,23.88697,31.83717,48005.2,0.491303,33421.2,0.6962,1.41705,0,0,0,5484.93,1142.57,2325.59,0,0,0,0
40.01474,26.16324,40.01474,80816.3,0.317019,63284,0.78306,2.47007,0,0,0,7337.1,907.873,2863.78,0,0,0,0
33.27504,24.5644,33.27504,57130.5,0.430289,41226.5,0.72162,1.67706,0,0,0,6279.78,1099.2,2554.56,0,0,0,0
33.17911,23.8428,33.17911,57276.9,0.437546,41035.4,0.71644,1.6374,0,0,0,6133.63,1070.87,2447.45,0,0,0,0
27.99687,19.90251,27.98098,35594.1,0.648012,22495.5,0.632,0.97529,0,0,0,4484.17,1259.8,1944.11,0,0,0,0
32.28783,24.18421,32.28783,50577.1,0.458224,36187.9,0.7155,1.56146,0,0,0,5702.66,1127.52,2460.63,2.42491,0.479448,1.04632,0
35.53381,24.857,35.53381,59499.8,0.398903,44050.1,0.74034,1.85594,0,0,0,6423.82,1079.64,2706.51,0,0,0,0
35.26336,24.58783,34.85888,55395.5,0.438518,40210.5,0.72588,1.6553,0,0,0,5971.58,1077.99,2458.25,0,0,0,0
34.14392,24.47594,32.99358,55490.6,0.43706,40189.6,0.72426,1.65712,0,0,0,6163.16,1110.67,2541.22,0.464978,0.083794,0.191722,0
35.29876,24.63293,35.29876,57293.1,0.43517,41795.3,0.7295,1.67635,1.14586,2.00E-05,4.60E-05,6118.49,1067.93,2454.05,0.531467,0.0927628,0.213164,0
36.8994,25.26749,36.8994,64651.5,0.365875,48990.3,0.75776,2.07109,0,0,0,6665.01,1030.91,2817.67,0,0,0,0
36.81544,25.24429,36.81544,64624.4,0.366028,49070.6,0.75932,2.07449,0,0,0,6668.75,1031.92,2819.25,0,0,0,0
37.60056,25.25358,37.60056,68971.8,0.358584,52506.9,0.76128,2.12302,0,0,0,6715.04,973.591,2715.1,0,0,0,0
39.28441,25.50051,38.66155,72719.7,0.339551,55976.7,0.76976,2.267,1.45439,2.00E-05,5.89E-05,7050.4,969.53,2855.33,12.6152,1.73477,5.10903,0
39.28441,25.50051,38.66155,72719.7,0.339551,55976.7,0.76976,2.267,1.45439,2.00E-05,5.89E-05,7050.4,969.53,2855.33,12.6152,1.73477,5.10903,0
39.10113,25.72076,39.10113,72072.2,0.342601,55579.2,0.77116,2.2509,0,0,0,6830.07,947.67,2766.1,0,0,0,0
31.83387,24.09473,31.83387,54613.4,0.558505,37885.3,0.6937,1.24207,0,0,0,6291.38,1151.98,2062.62,0,0,0,0
31.44282,23.23685,31.43873,54547.7,0.543251,37157.9,0.6812,1.25393,0,0,0,6246.11,1145.07,2107.81,4.49047,0.823218,1.51535,0
31.91911,23.74248,31.87771,54576.3,0.464146,38191.4,0.69978,1.50767,0,0,0,6308.08,1155.83,2490.22,0,0,0,0
31.36828,23.62818,31.36828,54644.2,0.47959,38020.4,0.69578,1.45078,0,0,0,6244.31,1142.72,2382.71,0.146366,0.0267852,0.0558502,0
33.99229,24.37312,33.69461,54615.3,0.469598,38983.3,0.71378,1.51998,0,0,0,6033.18,1104.67,2352.37,1.26277,0.231211,0.49236,0
32.56932,24.07871,32.55313,54726.7,0.46431,38681.9,0.70682,1.5223,0,0,0,6154.05,1124.5,2421.89,3.91975,0.71624,1.54259,0
32.44273,23.33236,32.44273,57181.8,0.486167,39648.7,0.69338,1.42622,0,0,0,6513.08,1139.01,2342.84,0,0,0,0
32.49697,24.27894,32.49697,54609.7,0.46674,38793.7,0.71038,1.522,0,0,0,5966.4,1092.55,2340.81,0,0,0,0
33.24951,24.44462,33.13834,54702.7,0.489358,38358.6,0.70122,1.43294,0,0,0,5876.59,1074.28,2195.28,0,0,0,0
42.35804,27.74019,41.92824,89585.3,0.280969,72334.8,0.80744,2.87377,0,0,0,7578.32,845.933,3010.77,0,0,0,0
41.8748,28.48862,41.8748,89375.1,0.28163,71460.8,0.79956,2.83905,0,0,0,8021.37,897.495,3186.79,0,0,0,0
31.66046,23.2181,31.56759,54615.6,0.673623,36891.7,0.67548,1.00276,0,0,0,6127,1121.84,1665.38,0,0,0,0
30.94696,22.98774,30.93207,54851.8,0.514117,37218,0.67852,1.31978,0,0,0,6378.48,1162.86,2261.85,2.2813,0.415902,0.808963,0
34.17859,24.36382,34.17859,54749.1,0.494641,38888.3,0.7103,1.43599,0,0,0,6043.07,1103.77,2231.47,0,0,0,0
34.67258,24.4409,34.67258,54751.4,0.442241,39499.9,0.72144,1.63133,0,0,0,5985.51,1093.22,2471.99,0,0,0,0
32.24397,23.95248,32.24397,48036.4,0.493262,33384.3,0.69498,1.40895,0,0,0,5515.88,1148.27,2327.92,0.197698,0.0411559,0.0834362,0
41.09357,26.26021,41.09357,80747.8,0.318643,63130.2,0.78182,2.45359,0,0,0,7356.27,911.019,2859.06,0,0,0,0
33.63929,24.36028,33.63929,57303.4,0.4309,41299.7,0.72072,1.67259,0,0,0,6287.24,1097.19,2546.26,0,0,0,0
32.90002,24.61922,32.53943,57473.7,0.437952,41046.6,0.71418,1.63073,0,0,0,6368.94,1108.15,2530.3,0,0,0,0
35.60615,24.72503,35.60615,57144.5,0.40435,42519,0.74406,1.84014,0,0,0,5996.3,1049.32,2595.08,0.325399,0.0569431,0.140826,0
35.9825,25.46146,35.9568,67839.1,0.348834,51974.2,0.76614,2.19629,0,0,0,7014.44,1033.98,2964.11,0,0,0,0
35.92919,25.6214,35.87605,67859.1,0.348731,51928.5,0.76524,2.19436,0,0,0,7004.21,1032.17,2959.79,0,0,0,0
37.36379,25.74288,37.36379,71962.9,0.343822,55149.5,0.76636,2.22894,0,0,0,7117.13,989.001,2876.49,0,0,0,0
37.89143,26.00599,37.79137,75767,0.32603,58845.2,0.77666,2.38218,0,0,0,7398.42,976.471,2995.04,0,0,0,0
37.89143,26.00599,37.79137,75767,0.32603,58845.2,0.77666,2.38218,0,0,0,7398.42,976.471,2995.04,0,0,0,0
37.14842,25.60315,36.86636,75200.4,0.328486,58265.3,0.7748,2.3587,0,0,0,7270.91,966.871,2943.42,0,0,0,0
41.57704,27.18407,41.56383,93613.4,0.268989,75957.9,0.8114,3.01648,0,0,0,7927.92,846.88,3148.38,0,0,0,0
40.83448,26.48873,40.11941,93233.5,0.270085,75151.8,0.80606,2.98447,0,0,0,8328.62,893.308,3307.51,0,0,0,0
39.20787,25.77052,39.20787,83958.5,0.306579,65991.4,0.786,2.56377,0,0,0,7691.35,916.089,2988.1,0,0,0,0
27.78406,20.72584,27.78406,35709.7,0.63808,23027.1,0.64484,1.01059,0,0,0,4432.21,1241.18,1945.17,0.0777419,0.0217705,0.0341187,0
32.98394,24.17749,32.98394,50630.4,0.456361,36314.1,0.71724,1.57165,0,0,0,5696.31,1125.08,2465.32,0,0,0,0
35.15007,24.75249,35.1073,59469,0.397934,44153.3,0.74246,1.86578,0,0,0,6320.33,1062.8,2670.78,0,0,0,0
34.19193,24.47038,34.14614,55166.7,0.439069,40089.7,0.7267,1.65509,0,0,0,5959.77,1080.32,2460.48,1.50143,0.272162,0.619862,0
34.26127,24.55396,34.26127,55610.5,0.43486,40331,0.72524,1.66775,0,0,0,6033.27,1084.91,2494.86,0,0,0,0
34.86734,24.49885,34.86734,57138.5,0.435124,41672.2,0.72932,1.67612,0,0,0,6124.55,1071.88,2463.39,0.979314,0.171393,0.393895,0
36.96179,25.18862,36.96179,64586.3,0.365161,49110.1,0.76038,2.08231,0,0,0,6630.33,1026.59,2811.32,0,0,0,0
37.15232,25.18014,37.15232,64737.2,0.36431,49241.7,0.76064,2.08789,0,0,0,6626.66,1023.62,2809.77,0,0,0,0
38.3734,25.15381,37.61751,68838.4,0.358263,52573.2,0.76372,2.13173,0,0,0,6765.57,982.82,2743.29,0,0,0,0
39.62202,25.62041,39.42314,72700.2,0.33868,56204.5,0.7731,2.28269,0,0,0,7068.9,972.337,2870.96,0.448559,0.0616999,0.182178,0
39.62202,25.62041,39.42314,72700.2,0.33868,56204.5,0.7731,2.28269,0,0,0,7068.9,972.337,2870.96,0.448559,0.0616999,0.182178,0
38.08946,25.66614,38.08946,72033.7,0.341813,55693.6,0.77316,2.26194,4.32202,6.00E-05,0.000175534,6845.94,950.379,2780.4,27.942,3.87902,11.3484,0
31.23717,23.51645,31.20745,54613.5,0.557223,38048.1,0.69668,1.25027,0,0,0,6354.25,1163.5,2088.03,1.59823,0.292644,0.525183,0
31.19075,23.32165,31.19075,54709,0.540371,37506.3,0.68556,1.26868,0,0,0,6102.02,1115.36,2064.06,0.753733,0.137771,0.254957,0
31.76361,24.29306,31.76361,54622.3,0.462475,38290.2,0.701,1.51576,0,0,0,6244.55,1143.23,2471.97,0,0,0,0
31.96652,23.6284,31.81616,54685.5,0.477949,38038.1,0.69558,1.45535,0,0,0,6316.12,1154.99,2416.56,0,0,0,0
33.72887,24.41845,33.63431,54745.5,0.467204,39263.5,0.7172,1.53509,0,0,0,5991.49,1094.43,2342.5,0,0,0,0
32.42559,24.30226,32.42053,54632.2,0.463833,38640.3,0.70728,1.52486,0,0,0,6189.62,1132.96,2442.61,0,0,0,0
31.24965,22.23238,31.24965,57235.3,0.48449,39946.8,0.69794,1.44057,0,0,0,6398.32,1117.9,2307.37,0,0,0,0
33.90187,24.4431,33.76873,54703.2,0.464664,38908.2,0.71126,1.5307,0,0,0,6045.3,1105.11,2378.3,0,0,0,0
31.41761,23.67398,31.41761,54557.7,0.489377,38162,0.69948,1.42933,0,0,0,6201.15,1136.62,2322.59,0,0,0,0
42.23301,27.62255,42.23301,89444,0.280631,72295.8,0.80828,2.88022,0,0,0,7473.26,835.524,2977.3,10.7515,1.20204,4.28335,0
31.91278,23.4431,31.90323,54650.4,0.671913,37196.2,0.68062,1.01296,0,0,0,6158.21,1126.84,1677.06,0,0,0,0
31.17072,22.97794,30.99884,54734.9,0.513937,37089.5,0.67762,1.31849,0,0,0,6303.1,1151.57,2240.68,0.712918,0.130249,0.253434,0
32.95259,24.37061,32.86941,54677.2,0.494013,38746.4,0.70864,1.43446,0,0,0,5971.1,1092.06,2210.6,0.299039,0.0546918,0.110709,0
35.0004,24.6387,34.9886,54886.7,0.439877,39801.6,0.72516,1.64855,0,0,0,5994.8,1092.21,2483,0,0,0,0
31.41415,23.94298,31.41415,48062.4,0.491539,33537,0.69778,1.41958,0,0,0,5520.94,1148.7,2336.95,1.80059,0.374636,0.762169,0
40.49036,26.64193,38.66337,81063.7,0.316538,63515.1,0.78352,2.47528,0,0,0,7357.5,907.619,2867.33,0,0,0,0
33.76463,24.66306,33.62769,57257.3,0.430025,41371.8,0.72256,1.68027,0,0,0,6169.01,1077.42,2505.48,0,0,0,0
34.25577,24.3521,34.25577,57375.3,0.437484,41097.9,0.7163,1.63732,0,0,0,6278.57,1094.3,2501.35,0,0,0,0
34.97995,24.4186,34.95167,53129.9,0.445393,38663.7,0.72772,1.63388,0,0,0,5741.34,1080.62,2426.23,0.225248,0.0423956,0.0951872,0
35.27252,24.92189,35.26433,61719.3,0.386982,46032.7,0.74584,1.92732,0,0,0,6587.4,1067.32,2758.05,0,0,0,0
34.55035,24.50319,34.55035,59647.1,0.420503,43758.3,0.73362,1.74462,0,0,0,6314.9,1058.71,2517.72,0.598079,0.100269,0.238451,0
36.76629,25.26682,36.76629,67177.9,0.354341,51477.1,0.76628,2.16255,0,0,0,6932.4,1031.95,2912.29,0,0,0,0
37.03911,25.32361,37.03911,67294,0.35373,51405.9,0.7639,2.15956,0,0,0,7062.13,1049.44,2966.8,0,0,0,0
37.38855,25.57297,37.26164,71420.1,0.348386,54669.2,0.76546,2.19716,0,0,0,7058.22,988.268,2836.7,0.182469,0.0255487,0.0733346,0
38.1074,25.87569,38.1074,75055.5,0.330976,58297.1,0.77672,2.34676,0,0,0,7314.69,974.57,2944.53,0,0,0,0
38.1074,25.87569,38.1074,75055.5,0.330976,58297.1,0.77672,2.34676,0,0,0,7314.69,974.57,2944.53,0,0,0,0
38.30559,26.06494,38.30559,74787.7,0.332161,58041.2,0.77608,2.33645,0,0,0,7177.43,959.707,2889.28,0,0,0,0
32.25503,23.53339,32.25503,59646.3,0.468586,41788.2,0.7006,1.49514,0,0,0,6819.67,1143.35,2440,0,0,0,0
40.69843,26.85432,40.69843,92684,0.273189,74990.6,0.8091,2.96168,0,0,0,7856.07,847.619,3102.68,0,0,0,0
41.21549,26.51356,41.21549,92919.9,0.272496,74871.1,0.80576,2.95696,0,0,0,8283.97,891.518,3271.68,0.0329497,0.00354603,0.0130132,0
40.57995,26.37214,40.57995,83526.7,0.309832,65581.8,0.78516,2.53414,0,0,0,7667.16,917.93,2962.67,0,0,0,0
34.58011,24.66331,34.2802,59644.9,0.416491,43328.5,0.72644,1.74419,1.1929,2.00E-05,4.80E-05,6447.05,1080.9,2595.26,0.438496,0.0735177,0.176517,0
33.32793,24.72991,33.32793,59794.2,0.423457,43210.9,0.72266,1.70657,0,0,0,6478.23,1083.42,2558.52,0,0,0,0
33.9231,24.43182,33.91951,53328.8,0.442996,38760.5,0.72682,1.64069,0,0,0,5781.04,1084.04,2447.06,0.196005,0.0367541,0.0829671,0
35.57723,24.8463,35.57723,61780.4,0.386441,45842.3,0.74202,1.92014,0,0,0,6594.75,1067.45,2762.26,0,0,0,0
34.83673,24.54597,34.67952,59694.5,0.420005,43806.2,0.73384,1.74722,1.19389,2.00E-05,4.76E-05,6373.18,1067.63,2541.95,2.60221,0.435922,1.0379,0
36.34835,25.15143,36.34835,67195.5,0.354102,51297,0.7634,2.15587,0,0,0,6922.26,1030.17,2909.24,0,0,0,0
36.36585,25.32485,36.36585,67175.2,0.35421,51272.1,0.76326,2.15483,0,0,0,6917.8,1029.82,2907.36,5.24589,0.780927,2.2047,0
